ID,target
mp-840,0.33
mp-862934,0.18
mp-863734,0.52
mp-865648,0.18
mp-865768,0.31
mp-9573,0.21
mp-966800,0.27
mp-9687,0.32
mp-984765,0.08
mp-989539,0.37
mp-1008630,0.23
mp-1009757,0.32
mp-1018102,0.41
mp-10255,0.21
mp-1029338,0.29
mp-1029652,0.23
mp-1029921,0.28
mp-12086,0.35
mp-12931,0.3
mp-13035,2.07
mp-1687,0.34
mp-18427,0.28
mp-20487,0.35
mp-21030,0.2
mp-21462,0.19
mp-23818,0.12
mp-2819,0.56
mp-30779,0.2
mp-4583,0.92
mp-4604,0.16
mp-4692,0.25
mp-4828,0.37
mp-5396,0.29
mp-551675,0.21
mp-554252,0.31
mp-555576,0.3
mp-559676,0.26
mp-570910,0.27
mp-631394,-143.83
mp-644271,0.3
mp-6764,0.61
mp-6954,0.19
mp-7068,0.21
mp-752463,0.35
mp-752467,0.28
mp-754624,0.23
mp-755552,0.25
mp-755875,0.29
mp-756436,0.35
mp-760411,0.32
mp-8499,0.31
mp-862363,0.35
mp-862727,0.36
mp-862980,0.24
mp-862993,0.24
mp-866295,0.3
mp-867207,0.26
mp-973153,0.41
mp-975387,0.42
mp-989193,0.54
mp-1014246,0.29
mp-10144,0.29
mp-1016819,0.33
mp-1018810,0.38
mp-1023936,0.21
mp-1029312,0.23
mp-11407,0.34
mp-11469,0.36
mp-11661,0.26
mp-122,0.23
mp-12863,0.27
mp-1342,0.27
mp-18912,0.3
mp-19017,0.28
mp-20050,0.3
mp-22895,0.32
mp-2823,0.23
mp-28884,0.25
mp-377,0.33
mp-4541,0.29
mp-553932,0.07
mp-571493,0.35
mp-573119,0.35
mp-622041,0.41
mp-677103,0.3
mp-690794,0.09
mp-7443,0.25
mp-752496,0.31
mp-7846,0.19
mp-862865,0.47
mp-862875,0.47
mp-864932,0.34
mp-864983,0.32
mp-865168,-0.14
mp-865927,0.31
mp-866062,0.3
mp-866202,0.55
mp-867202,0.54
mp-971827,0.44
mp-973933,0.46
mp-974341,0.31
mp-977534,0.33
mp-978986,0.27
mp-982725,0.26
mp-998947,0.33
mvc-13303,0.35
mp-1002117,0.42
mp-1016852,0.23
mp-1025150,0.27
mp-10422,0.29
mp-10901,0.29
mp-11554,0.46
mp-12565,0.39
mp-12598,0.33
mp-15679,0.3
mp-15819,0.22
mp-16720,0.27
mp-17045,0.35
mp-19777,0.47
mp-21875,0.35
mp-27471,0.27
mp-28240,0.35
mp-35388,0.23
mp-4901,0.37
mp-5058,0.38
mp-5519,0.27
mp-555506,0.98
mp-5577,0.29
mp-558432,0.28
mp-567889,0.2
mp-571438,0.1
mp-610706,0.31
mp-631487,0.74
mp-631502,0.54
mp-631551,0.52
mp-636273,0.38
mp-640095,0.34
mp-7469,0.3
mp-754364,0.32
mp-861588,0.35
mp-864795,0.35
mp-867182,0.33
mp-867250,0.39
mp-8772,0.16
mp-9578,0.24
mp-973826,0.22
mp-980942,0.29
mp-1008912,0.66
mp-1017555,0.37
mp-1018124,0.28
mp-10245,0.27
mp-1029309,0.26
mp-11309,0.31
mp-1264,0.44
mp-13312,0.27
mp-1491,0.17
mp-19247,0.41
mp-19378,0.35
mp-19417,0.37
mp-2012,0.28
mp-204,0.41
mp-20531,0.27
mp-21318,0.4
mp-21443,0.39
mp-2369,0.34
mp-2501,0.29
mp-29419,0.39
mp-29618,0.28
mp-30353,0.36
mp-30579,0.4
mp-30613,0.26
mp-31153,0.32
mp-31208,0.14
mp-31454,0.32
mp-3205,0.37
mp-34195,0.32
mp-4300,0.35
mp-489,0.28
mp-505803,0.34
mp-540839,0.3
mp-553432,0.13
mp-556194,0.34
mp-567723,0.26
mp-568719,0.35
mp-570223,-0.08
mp-571335,0.32
mp-578601,0.33
mp-618991,0.36
mp-622209,0.26
mp-7482,0.37
mp-777422,0.26
mp-856,0.28
mp-864598,0.25
mp-864987,0.34
mp-864989,0.29
mp-865176,0.42
mp-866112,0.33
mp-900,0.4
mp-9247,0.29
mp-961725,0.46
mp-972044,0.25
mp-973869,0.35
mp-976239,0.24
mp-989404,0.17
mp-1008881,0.33
mp-1009734,0.5
mp-1018112,0.46
mp-1021423,0.25
mp-1024984,0.34
mp-114,0.62
mp-1644,0.47
mp-1659,0.49
mp-18802,0.29
mp-21237,0.27
mp-23155,0.34
mp-23715,0.26
mp-3148,0.46
mp-5068,0.31
mp-5197,0.28
mp-551250,0.26
mp-554352,0.32
mp-556424,0.27
mp-558046,0.31
mp-561827,2.5
mp-568328,0.17
mp-568565,0.2
mp-570136,0.29
mp-570150,0.22
mp-570179,0.34
mp-570657,0.41
mp-615,0.29
mp-623134,0.31
mp-631338,3.7
mp-643367,0.31
mp-864895,0.27
mp-865186,0.28
mp-865297,0.33
mp-867372,0.39
mp-9587,0.26
mp-973166,0.29
mp-975511,0.47
mp-978543,0.35
mp-989545,0.31
mp-10013,0.56
mp-10027,0.24
mp-10059,0.27
mp-10125,0.34
mp-1021779,-0.24
mp-11181,0.25
mp-11387,0.22
mp-11675,0.22
mp-123,0.25
mp-12884,0.3
mp-13181,-0.76
mp-13263,0.25
mp-16254,0.23
mp-166,0.5
mp-16732,1.46
mp-18835,0.24
mp-19248,0.29
mp-19741,0.29
mp-20395,0.32
mp-21135,0.24
mp-21140,0.42
mp-23195,0.08
mp-2500,0.25
mp-389,0.33
mp-4472,0.26
mp-556788,0.16
mp-561664,0.26
mp-568095,0.18
mp-569639,0.36
mp-570140,0.34
mp-571033,0.35
mp-5752,0.25
mp-5778,0.24
mp-5962,0.25
mp-644246,0.33
mp-754823,0.31
mp-754839,0.37
mp-755010,0.36
mp-774736,0.34
mp-78,0.27
mp-7848,0.13
mp-8002,0.23
mp-8014,0.9
mp-861883,0.41
mp-8621,0.28
mp-862657,0.34
mp-862719,0.31
mp-862880,0.5
mp-865504,0.4
mp-865875,0.43
mp-9095,0.3
mp-971975,0.22
mp-975359,0.27
mp-977189,0.3
mp-977583,0.42
mp-990076,0.24
mp-1008689,0.55
mp-1025192,0.31
mp-1029448,0.27
mp-10918,0.31
mp-1221,0.37
mp-1441,0.37
mp-18773,0.01
mp-19066,0.26
mp-19400,0.33
mp-2088,0.22
mp-2215,0.27
mp-22888,0.3
mp-2388,0.33
mp-2395,0.26
mp-2460,0.3
mp-2574,0.37
mp-28995,0.25
mp-29643,0.35
mp-3092,0.28
mp-3955,0.08
mp-4064,0.23
mp-504543,0.31
mp-530074,0.17
mp-5452,0.2
mp-570081,0.24
mp-643101,0.28
mp-7583,0.19
mp-758371,0.29
mp-8192,0.3
mp-862886,0.33
mp-864969,0.29
mp-865130,0.31
mp-865425,0.37
mp-865547,0.33
mp-866289,0.29
mp-9212,0.27
mp-974774,1.06
mp-977013,0.31
mp-980749,0.3
mp-989644,0.33
mp-999263,0.37
mp-1018720,0.31
mp-10281,0.29
mp-10910,0.24
mp-14115,0.32
mp-19050,0.28
mp-19407,0.31
mp-27639,0.29
mp-2781,0.35
mp-29624,0.23
mp-34169,0.26
mp-3432,0.24
mp-384,0.24
mp-4157,0.34
mp-4909,0.26
mp-556034,0.26
mp-5606,0.31
mp-569724,0.26
mp-570923,0.37
mp-571310,0.45
mp-571443,0.24
mp-684768,0.3
mp-7483,0.38
mp-753920,0.28
mp-842,0.31
mp-861616,0.33
mp-861656,0.32
mp-861913,0.25
mp-862290,0.32
mp-862742,0.31
mp-862795,0.32
mp-864904,0.49
mp-864934,0.34
mp-864970,0.33
mp-865150,0.38
mp-865299,0.34
mp-865421,0.27
mp-865446,0.36
mp-865930,0.35
mp-866007,0.44
mp-866094,0.35
mp-866158,0.27
mp-866169,0.38
mp-866184,0.42
mp-867116,0.27
mp-867125,0.29
mp-8677,0.18
mp-9069,0.18
mp-9595,0.34
mp-9721,0.13
mp-972895,0.48
mp-974326,0.25
mp-975793,0.35
mp-976744,0.27
mp-977286,0.51
mp-982667,0.3
mp-982772,0.38
mp-983602,0.41
mp-986,0.3
mvc-6389,0.38
mp-10061,0.47
mp-1008680,0.34
mp-1009020,0.99
mp-1009583,5.22
mp-1013527,0.15
mp-10140,0.21
mp-1018804,0.14
mp-1025276,0.23
mp-1029616,0.24
mp-11237,0.33
mp-1401,0.26
mp-18288,0.39
mp-18740,0.36
mp-2498,0.64
mp-3093,0.29
mp-4656,0.22
mp-5213,0.28
mp-5347,0.37
mp-545756,0.44
mp-569837,0.28
mp-570749,0.34
mp-573563,0.17
mp-580234,0.32
mp-631694,2.94
mp-677072,0.28
mp-692,0.31
mp-754238,0.27
mp-757233,0.27
mp-760,0.19
mp-8175,0.36
mp-864670,0.33
mp-864957,0.3
mp-865874,0.41
mp-867916,0.3
mp-971703,0.38
mp-978537,0.32
mp-979940,0.26
mp-989535,0.44
mp-999441,0.35
mvc-15643,-0.03
mp-1008860,0.2
mp-1016296,0.25
mp-10197,0.54
mp-1025126,-0.17
mp-11872,0.38
mp-1339,0.23
mp-1497,0.28
mp-17177,0.32
mp-19758,0.41
mp-19871,0.29
mp-20305,0.28
mp-20777,0.25
mp-21019,0.39
mp-21844,0.19
mp-22149,0.28
mp-22229,0.27
mp-22467,0.34
mp-22894,0.39
mp-31337,0.31
mp-3385,0.3
mp-3521,0.3
mp-5419,0.35
mp-5564,0.25
mp-5652,0.31
mp-567089,0.31
mp-570286,0.18
mp-571485,0.33
mp-571636,0.29
mp-571664,0.47
mp-5782,0.35
mp-631421,0.5
mp-6952,0.28
mp-754567,0.32
mp-770881,0.41
mp-7787,0.32
mp-8253,0.27
mp-862901,0.36
mp-865811,0.33
mp-866142,0.32
mp-8938,0.21
mp-932,0.3
mp-975190,0.23
mp-975275,0.18
mp-977573,0.21
mp-989550,0.35
mp-9956,0.21
mp-1009769,0.27
mp-1018764,0.18
mp-1024954,0.21
mp-1025193,0.27
mp-11272,0.3
mp-11531,0.32
mp-1187,0.35
mp-1189,0.23
mp-1585,0.28
mp-20102,0.34
mp-21422,0.32
mp-22446,0.26
mp-2773,0.25
mp-2906,0.22
mp-30655,0.3
mp-30746,0.33
mp-30800,0.33
mp-31120,0.29
mp-3466,0.22
mp-5222,0.32
mp-562809,0.26
mp-567629,0.33
mp-567747,0.29
mp-568901,0.31
mp-568936,0.4
mp-570896,0.38
mp-572283,0.3
mp-573995,0.23
mp-657,0.3
mp-7232,0.31
mp-755021,0.28
mp-850,0.32
mp-864618,0.37
mp-864672,0.34
mp-867196,0.39
mp-8790,0.29
mp-9006,0.25
mp-972296,1.5
mp-974613,2.42
mp-976271,0.29
mp-977207,0.39
mp-977436,0.35
mp-977552,4.24
mp-980001,0.28
mp-983590,0.28
mp-986716,0.31
mp-9946,0.29
mp-997031,0.29
mvc-15521,0.42
mp-10052,0.27
mp-1008874,0.25
mp-1014168,0.31
mp-1014316,0.86
mp-1016871,0.37
mp-1017631,0.5
mp-1024993,0.28
mp-11307,0.3
mp-11503,0.57
mp-1279,0.25
mp-15661,0.25
mp-16259,0.2
mp-16750,0.24
mp-20279,0.31
mp-23300,0.25
mp-2558,0.28
mp-2760,0.22
mp-28795,0.29
mp-2960,0.31
mp-30047,0.25
mp-31145,0.23
mp-334,0.33
mp-3359,0.27
mp-370,0.3
mp-568121,0.22
mp-569511,0.36
mp-569522,0.17
mp-571270,0.21
mp-600124,0.32
mp-643260,0.28
mp-694,0.2
mp-7189,0.31
mp-756034,0.23
mp-776,0.33
mp-8073,0.39
mp-862884,0.33
mp-864954,0.2
mp-864982,0.25
mp-865115,0.35
mp-865148,0.4
mp-865361,0.37
mp-872,0.26
mp-8874,0.18
mp-9459,0.28
mp-974973,0.29
mp-976114,0.11
mp-978277,0.33
mp-982393,0.31
mp-983063,0.38
mp-9835,0.23
mp-1009646,0.54
mp-1013733,0.25
mp-1029750,0.26
mp-10960,0.31
mp-11201,0.24
mp-11351,0.3
mp-1145,0.13
mp-12004,0.21
mp-1208,0.2
mp-13852,0.3
mp-1407,0.25
mp-16497,0.32
mp-19366,0.34
mp-19435,0.34
mp-1948,0.39
mp-20552,0.31
mp-22418,0.35
mp-2466,0.33
mp-2536,0.32
mp-2797,0.33
mp-30566,0.44
mp-31136,0.25
mp-4823,0.31
mp-552016,0.32
mp-568631,0.24
mp-6092,0.33
mp-631503,0.37
mp-631561,0.57
mp-715493,0.3
mp-753306,0.22
mp-754110,0.38
mp-768197,0.23
mp-8255,0.14
mp-861953,0.41
mp-862713,0.34
mp-863675,0.35
mp-864901,0.36
mp-865430,0.25
mp-865494,0.31
mp-866157,0.63
mp-867221,0.29
mp-867816,0.31
mp-8800,0.34
mp-9756,0.33
mp-978293,0.39
mp-981397,0.28
mp-9918,0.26
mp-999550,0.34
mp-10015,0.31
mp-1001581,0.19
mp-1009818,0.21
mp-1025356,0.33
mp-1075,0.27
mp-12602,0.27
mp-1651,0.38
mp-18732,0.3
mp-20257,0.36
mp-2083,0.35
mp-24292,-0.05
mp-2653,0.12
mp-306,0.1
mp-31093,0.24
mp-32777,0.27
mp-3503,0.18
mp-36248,-0.15
mp-5135,0.23
mp-540584,0.35
mp-568607,0.19
mp-614013,0.28
mp-656887,0.27
mp-685055,0.3
mp-7002,0.21
mp-761293,0.36
mp-8603,0.31
mp-862879,0.5
mp-864640,0.3
mp-864742,0.51
mp-867191,0.34
mp-9481,0.22
mp-961652,0.29
mp-973415,0.35
mp-975106,0.25
mp-977571,0.55
mp-982070,0.28
mp-990430,0.09
mp-1018726,0.27
mp-1025252,0.24
mp-1234,0.2
mp-12520,0.31
mp-13082,0.31
mp-1573,0.33
mp-1774,0.14
mp-20358,0.39
mp-21316,0.29
mp-23259,0.2
mp-24723,0.37
mp-2661,0.22
mp-27253,0.3
mp-28896,0.34
mp-29069,0.34
mp-3155,0.22
mp-32811,0.35
mp-4109,0.28
mp-542569,0.28
mp-552738,0.26
mp-562100,0.24
mp-567278,0.23
mp-567558,0.37
mp-569850,0.28
mp-570093,0.27
mp-571619,0.3
mp-615141,0.28
mp-7186,0.28
mp-7187,0.34
mp-755465,0.34
mp-8074,0.42
mp-864921,0.31
mp-867210,0.21
mp-867799,0.26
mp-8843,0.36
mp-973068,0.31
mp-975609,1.32
mp-977546,0.28
mp-978881,0.85
mp-984772,0.33
mp-989533,0.36
mp-995181,0.26
mp-995191,0.44
mp-1001783,0.24
mp-1002230,0.46
mp-1019564,0.14
mp-1025191,0.3
mp-11239,0.31
mp-11275,0.21
mp-11652,0.17
mp-12669,0.28
mp-12951,0.29
mp-13520,0.22
mp-1565,0.31
mp-16506,0.16
mp-1854,0.31
mp-18922,0.33
mp-19448,0.29
mp-22211,0.81
mp-23791,0.29
mp-259,0.27
mp-27276,0.35
mp-27512,0.27
mp-27519,0.24
mp-2772,0.19
mp-30031,0.23
mp-30461,0.37
mp-30738,0.3
mp-30848,0.35
mp-31368,0.36
mp-31402,0.34
mp-321,0.33
mp-3250,0.29
mp-4009,0.34
mp-4367,0.35
mp-4813,0.39
mp-550433,0.28
mp-552663,0.29
mp-567484,0.28
mp-568337,0.4
mp-570008,0.17
mp-571263,0.24
mp-629015,0.21
mp-635966,0.26
mp-674158,0.6
mp-7263,0.14
mp-743,0.27
mp-754969,0.2
mp-755959,0.28
mp-7977,0.28
mp-862797,0.48
mp-864935,0.38
mp-865583,0.31
mp-865597,0.39
mp-865867,0.33
mp-865931,0.34
mp-866020,0.28
mp-866199,0.32
mp-867266,0.31
mp-867762,0.4
mp-973535,1.23
mp-975463,0.28
mvc-14600,0.31
mvc-15843,0.2
mp-1007852,0.31
mp-1018166,0.26
mp-1018179,0.4
mp-1025324,0.33
mp-1025554,0.24
mp-10260,0.47
mp-1105,0.28
mp-11334,0.3
mp-15607,0.23
mp-1572,0.24
mp-19370,0.32
mp-1985,0.2
mp-21859,0.38
mp-22040,0.25
mp-22756,0.31
mp-22898,0.26
mp-27263,0.35
mp-29208,0.24
mp-29352,0.28
mp-29584,0.31
mp-3032,0.32
mp-4275,0.31
mp-458,0.32
mp-5075,0.23
mp-5288,0.26
mp-556076,0.28
mp-5663,0.3
mp-613,0.39
mp-755568,0.31
mp-766,0.22
mp-770618,0.26
mp-773602,2.07
mp-7913,0.17
mp-861600,0.28
mp-862622,0.31
mp-864715,0.29
mp-864951,0.26
mp-865092,0.37
mp-865211,0.33
mp-865531,0.27
mp-865809,0.31
mp-867771,0.39
mp-961705,0.35
mp-9672,0.23
mp-975788,0.35
mp-977562,0.54
mp-981232,0.41
mp-982381,0.4
mp-984551,0.39
mp-985587,0.46
mp-989575,0.13
mvc-11697,0.31
mvc-13470,0.09
mp-1014307,0.26
mp-1018013,0.43
mp-1022494,0.21
mp-10247,0.3
mp-1039147,0.31
mp-11476,0.34
mp-11714,0.16
mp-11822,0.23
mp-12710,0.34
mp-1315,0.22
mp-13174,0.49
mp-1996,0.31
mp-20521,0.48
mp-22289,0.3
mp-2243,0.27
mp-2697,0.27
mp-27863,0.21
mp-29327,0.17
mp-3534,0.26
mp-4002,0.25
mp-470,0.25
mp-5501,0.31
mp-567767,0.32
mp-568172,0.31
mp-568233,0.28
mp-569408,0.23
mp-570050,0.2
mp-571651,0.26
mp-607475,0.25
mp-629458,0.09
mp-631564,-3.06
mp-697030,0.21
mp-715553,0.27
mp-731,0.34
mp-754605,0.25
mp-7639,0.25
mp-782035,0.22
mp-8182,0.24
mp-863667,0.34
mp-863711,0.35
mp-865562,0.22
mp-865640,0.28
mp-867144,0.33
mp-972285,0.17
mp-998964,0.26
mp-999132,0.25
mp-1001828,0.69
mp-1002105,0.16
mp-1008491,1.24
mp-1016826,0.48
mp-10183,0.34
mp-1023193,0.26
mp-1025238,0.26
mp-1025461,0.31
mp-10550,0.2
mp-11695,0.35
mp-12572,0.45
mp-126,0.41
mp-12802,0.35
mp-12867,0.25
mp-14398,0.24
mp-1477,0.25
mp-161,0.16
mp-1773,0.18
mp-18962,0.27
mp-19880,0.19
mp-21048,0.18
mp-23039,0.25
mp-23714,0.23
mp-2483,0.23
mp-2732,0.34
mp-29066,0.24
mp-30148,0.08
mp-30815,0.32
mp-4354,0.34
mp-4908,0.28
mp-4953,0.28
mp-535,0.37
mp-557713,0.33
mp-567841,0.19
mp-568,0.25
mp-569114,0.33
mp-631299,0.49
mp-637575,0.21
mp-673171,1.14
mp-752730,0.3
mp-754046,0.37
mp-754495,0.33
mp-754812,0.32
mp-7725,0.3
mp-7907,0.24
mp-861643,0.27
mp-862371,0.32
mp-862926,-1.56
mp-863673,0.35
mp-864889,0.33
mp-867137,0.3
mp-949028,0.27
mp-962068,0.43
mp-971739,0.39
mp-972536,0.38
mp-973778,0.53
mp-984240,0.11
mp-1006057,0.32
mp-1016833,0.34
mp-1019109,0.29
mp-1025113,0.34
mp-1057,0.23
mp-10721,0.26
mp-11222,0.26
mp-11481,0.26
mp-1153,0.18
mp-19238,0.33
mp-23038,0.31
mp-2863,0.33
mp-2884,0.29
mp-36864,0.21
mp-496,0.28
mp-567871,0.34
mp-569788,0.24
mp-756490,0.25
mp-7723,-0.6
mp-7878,0.27
mp-8528,0.27
mp-861955,0.28
mp-8632,0.55
mp-864659,0.38
mp-865096,0.23
mp-865743,0.36
mp-867225,0.49
mp-961670,0.46
mp-973270,0.36
mp-999124,0.34
mp-10055,0.25
mp-11401,0.26
mp-11460,0.33
mp-11644,0.29
mp-12268,0.34
mp-20225,0.34
mp-21040,0.26
mp-21043,0.33
mp-2226,0.35
mp-23265,0.28
mp-2568,0.58
mp-2822,0.37
mp-3108,0.26
mp-3444,0.28
mp-3648,0.5
mp-3927,0.3
mp-4091,0.28
mp-4613,0.24
mp-4895,0.26
mp-505296,0.15
mp-549709,0.29
mp-556548,0.27
mp-5597,0.16
mp-569871,0.28
mp-570018,0.25
mp-6179,0.27
mp-631479,0.34
mp-631572,4.87
mp-6328,0.34
mp-640266,0.3
mp-7204,0.3
mp-753541,0.37
mp-753911,0.3
mp-7898,0.36
mp-8370,0.37
mp-864916,0.3
mp-865356,0.23
mp-865378,-0.02
mp-865733,0.29
mp-865901,0.26
mp-865984,0.36
mp-866082,0.38
mp-866186,0.29
mp-867756,0.35
mp-8842,0.28
mp-8846,0.27
mp-972722,1.02
mp-973185,0.36
mp-978525,0.67
mp-978987,0.29
mp-979465,0.34
mp-984627,0.34
mp-984722,0.64
mp-989504,0.2
mp-9938,0.21
mp-1001916,0.31
mp-1013702,0.29
mp-1014251,0.3
mp-1016197,0.3
mp-1017581,0.86
mp-1018653,0.04
mp-1021668,0.65
mp-1025441,0.24
mp-10635,0.3
mp-10662,0.84
mp-11454,0.32
mp-11562,0.33
mp-11973,0.37
mp-12283,0.31
mp-1269,0.31
mp-132,0.27
mp-15999,0.27
mp-18829,0.33
mp-19807,0.26
mp-2033,0.33
mp-21855,0.26
mp-22513,0.36
mp-2322,0.2
mp-27719,0.39
mp-27932,0.18
mp-29666,0.21
mp-29964,0.28
mp-3197,0.32
mp-3372,0.28
mp-510589,0.34
mp-555296,0.32
mp-568382,0.27
mp-601842,0.28
mp-690760,0.38
mp-690789,0.17
mp-7476,0.25
mp-753490,0.28
mp-864937,0.28
mp-865080,-0.3
mp-865241,0.31
mp-865523,0.33
mp-865608,0.41
mp-866179,0.19
mp-867206,0.39
mp-9744,0.32
mp-975972,0.25
mp-976142,0.34
mp-978527,0.34
mp-979955,0.26
mp-983586,0.34
mp-985281,0.33
mp-989405,0.26
mp-998900,0.52
mp-999249,0.42
mp-10030,0.38
mp-1014214,-28.01
mp-1016873,0.23
mp-1017511,0.38
mp-1018941,0.29
mp-10244,0.26
mp-1025413,0.27
mp-11519,0.44
mp-11526,0.28
mp-11839,0.3
mp-1245,0.15
mp-12593,0.3
mp-13118,0.32
mp-1321,0.3
mp-1825,0.33
mp-19027,0.24
mp-1939,0.33
mp-24417,0.19
mp-29638,0.33
mp-31141,0.82
mp-3428,0.5
mp-5090,0.21
mp-510268,0.38
mp-568347,0.24
mp-571638,0.28
mp-5933,0.27
mp-620571,0.33
mp-627439,0.26
mp-631429,0.28
mp-7437,0.21
mp-7870,0.33
mp-7922,0.16
mp-8062,0.16
mp-82,0.38
mp-8484,0.31
mp-865183,0.46
mp-865884,0.32
mp-866132,0.17
mp-867130,0.25
mp-867829,0.3
mp-867849,0.38
mp-867853,0.5
mp-974458,0.36
mp-975664,0.13
mp-976356,0.26
mp-977421,0.38
mp-978652,0.18
mp-982637,0.28
mp-982885,0.29
mp-9839,0.24
mp-984544,0.33
mp-989566,0.43
mp-1008526,0.23
mp-1008728,0.33
mp-1009238,0.4
mp-1009819,0.42
mp-1017563,0.58
mp-1018053,0.52
mp-1025351,0.23
mp-1039434,0.34
mp-10633,-2.39
mp-11790,0.28
mp-13513,0.28
mp-13679,0.25
mp-16261,0.25
mp-1779,0.23
mp-18167,0.28
mp-20817,0.27
mp-20905,0.21
mp-21242,0.15
mp-21374,0.26
mp-21400,0.36
mp-21418,0.39
mp-27468,0.26
mp-27904,0.16
mp-28364,0.33
mp-29025,0.25
mp-30650,0.27
mp-3138,0.29
mp-3196,0.3
mp-505042,0.3
mp-5353,0.26
mp-541753,0.39
mp-545974,0.36
mp-567809,0.36
mp-571160,0.36
mp-631540,0.71
mp-643,0.3
mp-696,0.32
mp-776216,0.29
mp-801,0.32
mp-8280,0.21
mp-8300,0.26
mp-862695,0.25
mp-865234,0.34
mp-865443,1.06
mp-867798,0.44
mp-867925,0.28
mp-979234,0.28
mp-983236,0.36
mp-985296,0.35
mp-999266,0.23
mp-1007730,0.29
mp-1025155,0.29
mp-11445,0.24
mp-12411,0.18
mp-1306,0.31
mp-13095,0.37
mp-1387,0.47
mp-1629,0.45
mp-16828,0.25
mp-1783,0.38
mp-1852,0.21
mp-18848,0.31
mp-19791,0.25
mp-20146,0.3
mp-20320,0.26
mp-20689,0.22
mp-2102,0.2
mp-21447,0.29
mp-21493,0.26
mp-22698,0.25
mp-23033,0.26
mp-24154,0.3
mp-27769,0.32
mp-30603,0.32
mp-30764,0.28
mp-37473,0.28
mp-3803,0.25
mp-4088,0.23
mp-505822,0.32
mp-541365,0.17
mp-556041,0.29
mp-558189,2.05
mp-571195,0.28
mp-590,0.34
mp-5983,0.27
mp-712,0.29
mp-7283,0.16
mp-763353,0.29
mp-862373,0.44
mp-863697,0.27
mp-8648,0.25
mp-865449,0.35
mp-865588,0.32
mp-973940,0.37
mp-977580,0.23
mp-978490,0.35
mp-980054,0.41
mp-981311,0.44
mp-989402,0.44
mp-998860,-7.22
mvc-14411,0.25
mp-1008986,0.66
mp-1009545,0.32
mp-10180,0.32
mp-10256,0.24
mp-10289,0.22
mp-1029711,0.34
mp-10685,1.71
mp-12648,0.09
mp-1468,0.3
mp-15621,0.24
mp-1690,0.15
mp-19365,0.31
mp-19800,0.29
mp-19896,0.3
mp-23305,0.26
mp-2341,0.22
mp-24205,0.09
mp-2563,0.17
mp-2784,0.02
mp-28069,0.25
mp-3931,0.28
mp-4529,0.29
mp-4549,0.35
mp-631310,0.55
mp-631417,0.48
mp-634859,0.29
mp-64,0.18
mp-693,0.39
mp-761415,0.3
mp-771359,0.34
mp-7814,0.21
mp-8017,0.3
mp-8281,0.25
mp-8452,0.18
mp-8456,0.32
mp-866088,0.29
mp-867135,0.57
mp-9127,0.27
mp-9690,0.29
mp-974457,0.34
mp-976289,0.43
mp-978624,0.39
mp-979429,0.37
mp-982017,0.35
mp-983359,0.53
mp-9967,0.21
mp-999308,0.37
mvc-11438,0.33
mp-1014227,0.23
mp-1021503,0.28
mp-1025517,0.24
mp-1029404,0.26
mp-12388,0.22
mp-1291,0.34
mp-1299,0.35
mp-13446,0.36
mp-16250,0.37
mp-16905,0.27
mp-173,0.23
mp-20567,0.32
mp-2179,0.36
mp-2210,0.38
mp-22284,0.32
mp-2305,0.22
mp-23729,0.2
mp-23737,0.16
mp-2724,0.24
mp-2752,0.35
mp-30507,0.23
mp-3469,0.32
mp-365,0.21
mp-3934,0.3
mp-4590,0.3
mp-505515,0.34
mp-566131,0.17
mp-568075,0.56
mp-569785,0.4
mp-581024,0.24
mp-637771,0.32
mp-768310,0.37
mp-864625,0.33
mp-865803,0.3
mp-867163,0.29
mp-9568,0.14
mp-976344,0.29
mp-977549,0.31
mp-978500,0.33
mp-982734,0.34
mp-1007923,0.29
mp-1025190,0.3
mp-1025222,0.35
mp-1029375,0.39
mp-1029610,0.26
mp-10688,0.23
mp-10873,0.41
mp-11466,0.44
mp-13136,0.32
mp-13178,0.25
mp-13925,-0.82
mp-14753,0.19
mp-1521,0.29
mp-15397,0.31
mp-16524,0.36
mp-1749,0.29
mp-1777,0.22
mp-1785,0.26
mp-19128,0.38
mp-19836,0.38
mp-20082,0.34
mp-20133,0.26
mp-21236,0.33
mp-2172,0.26
mp-22212,0.21
mp-22962,0.3
mp-23137,0.25
mp-23850,0.26
mp-24517,0.2
mp-28497,0.27
mp-2858,0.3
mp-29920,0.27
mp-30825,0.32
mp-34467,0.23
mp-3470,0.22
mp-38394,0.25
mp-505212,0.38
mp-5190,0.26
mp-542065,0.46
mp-568245,0.31
mp-570543,0.67
mp-6204,-0.02
mp-631329,0.31
mp-644419,0.33
mp-679,0.3
mp-7438,0.21
mp-769253,0.37
mp-8215,0.35
mp-8462,0.27
mp-861738,0.21
mp-862602,0.24
mp-862720,0.55
mp-864984,0.38
mp-865600,0.34
mp-867134,0.33
mp-9056,-0.03
mp-9272,0.27
mp-973067,0.43
mp-974950,0.46
mp-982195,0.37
mp-10,0.27
mp-1009694,0.39
mp-1013703,0.28
mp-1018032,0.3
mp-10208,0.27
mp-1024994,0.36
mp-1029403,0.23
mp-1029741,0.26
mp-10674,0.37
mp-10698,0.27
mp-10734,0.31
mp-12803,0.32
mp-12954,0.27
mp-13399,0.34
mp-1345,0.22
mp-14089,0.32
mp-14209,0.17
mp-18712,0.34
mp-2018,0.31
mp-20235,0.22
