ids,target,prediction 
mp-3148,0.46,0.22328769
mp-5068,0.31,0.35995936
mp-5197,0.28,0.1408159
mp-551250,0.26,0.26907873
mp-554352,0.32,0.058074847
mp-561827,2.5,0.5878975
mp-568328,0.17,0.45885295
mp-568565,0.2,0.15307494
mp-570150,0.22,-0.38000095
mp-570179,0.34,0.6298343
mp-570657,0.41,0.3565933
mp-623134,0.31,0.3470428
mp-631338,3.7,1.6915542
mp-865186,0.28,0.2826717
mp-867372,0.39,0.57205313
mp-9587,0.26,0.21350701
mp-973166,0.29,0.29918224
mp-975511,0.47,0.15954672
mp-978543,0.35,0.28769583
mp-989545,0.31,0.22037001
mp-10013,0.56,0.014012337
mp-10027,0.24,0.8903356
mp-10059,0.27,0.28421825
mp-10125,0.34,0.45473194
mp-11387,0.22,0.44711322
mp-11675,0.22,0.11848672
mp-123,0.25,0.24617712
mp-12884,0.3,-0.054336965
mp-13181,-0.76,0.31493956
mp-13263,0.25,-0.014670581
mp-16732,1.46,1.0231686
mp-18835,0.24,0.101391956
mp-19741,0.29,-0.058140025
mp-21135,0.24,0.40620846
mp-21140,0.42,0.24845655
mp-389,0.33,0.21791248
mp-4472,0.26,0.29995418
mp-556788,0.16,0.22353573
mp-561664,0.26,0.35602134
mp-568095,0.18,0.34404314
mp-570140,0.34,0.53863037
mp-571033,0.35,0.46991503
mp-5752,0.25,0.056889877
mp-5778,0.24,0.16484635
mp-5962,0.25,0.34017885
mp-644246,0.33,0.49044114
mp-754839,0.37,0.16929387
mp-755010,0.36,0.31793302
mp-774736,0.34,0.3014878
mp-78,0.27,0.34972054
mp-7848,0.13,0.41064483
mp-8014,0.9,0.28305727
mp-861883,0.41,0.20694132
mp-8621,0.28,0.22078817
mp-862719,0.31,0.4522838
mp-865504,0.4,0.39055252
mp-9095,0.3,0.47223026
mp-975359,0.27,0.13175909
mp-977189,0.3,0.31193233
mp-977583,0.42,0.43209177
mp-1008689,0.55,-0.009130448
mp-1025192,0.31,0.13933592
mp-10918,0.31,0.4761846
mp-1221,0.37,0.37698102
mp-1441,0.37,0.46874458
mp-18773,0.01,0.09710513
mp-19066,0.26,0.15291248
mp-22888,0.3,0.10625319
mp-2395,0.26,0.17995615
mp-2460,0.3,0.05167426
mp-2574,0.37,0.25141346
mp-28995,0.25,0.64139014
mp-29643,0.35,0.4791351
mp-3955,0.08,0.32036293
mp-4064,0.23,0.10610102
mp-504543,0.31,0.14750563
mp-530074,0.17,0.3844403
mp-5452,0.2,0.2021109
mp-570081,0.24,0.33870488
mp-643101,0.28,0.4425481
mp-7583,0.19,0.015926942
mp-758371,0.29,0.29972345
mp-862886,0.33,0.21182446
mp-864969,0.29,0.32847846
mp-865130,0.31,0.42553598
mp-865425,0.37,0.6384078
mp-865547,0.33,0.21999161
mp-9212,0.27,0.19939871
mp-974774,1.06,0.26364398
mp-980749,0.3,-0.029634401
mp-989644,0.33,0.1928087
mp-999263,0.37,0.4148277
mp-1018720,0.31,0.37886077
mp-14115,0.32,0.30534947
mp-19050,0.28,0.16555916
mp-27639,0.29,0.29066676
mp-34169,0.26,0.6324748
mp-3432,0.24,0.43812853
mp-384,0.24,0.15789731
mp-556034,0.26,-0.41193563
mp-5606,0.31,0.093050554
mp-569724,0.26,0.22184514
mp-570923,0.37,0.35083812
mp-571310,0.45,0.28178525
mp-7483,0.38,0.52132195
mp-753920,0.28,0.5178543
mp-842,0.31,0.22189783
mp-861656,0.32,0.1812983
mp-861913,0.25,0.36208457
mp-864904,0.49,0.43557125
mp-864970,0.33,0.23023109
mp-865299,0.34,0.3189693
mp-865421,0.27,0.16529115
mp-865446,0.36,0.4580075
mp-865930,0.35,0.25416172
mp-866007,0.44,0.29733646
mp-866094,0.35,0.2503627
mp-866169,0.38,0.013128921
mp-866184,0.42,1.1533828
mp-867116,0.27,0.58226055
mp-867125,0.29,0.4692946
mp-8677,0.18,0.15839235
mp-9595,0.34,0.06961562
mp-972895,0.48,0.43250346
mp-974326,0.25,0.47406477
mp-975793,0.35,0.28788775
mp-976744,0.27,0.18087299
mp-977286,0.51,0.44137204
mp-982667,0.3,0.37012237
mp-986,0.3,0.20642333
mvc-6389,0.38,0.23822372
mp-1009583,5.22,1.2767302
mp-1013527,0.15,0.55753094
mp-10140,0.21,0.2702464
mp-1018804,0.14,-0.024802133
mp-1025276,0.23,0.2515251
mp-18288,0.39,0.30525655
mp-18740,0.36,0.2517832
mp-2498,0.64,0.38506383
mp-3093,0.29,0.35639483
mp-4656,0.22,-0.002368629
mp-5213,0.28,0.4844219
mp-5347,0.37,0.10774545
mp-545756,0.44,-0.03894797
mp-569837,0.28,0.70920557
mp-570749,0.34,0.56334585
mp-573563,0.17,0.08646999
mp-631694,2.94,0.38880652
mp-677072,0.28,0.008884743
mp-692,0.31,0.18846421
mp-757233,0.27,0.0348026
mp-760,0.19,0.15844066
mp-864670,0.33,0.29243803
mp-867916,0.3,0.3901065
mp-971703,0.38,0.34172243
mp-978537,0.32,0.482778
mp-979940,0.26,0.68870443
mp-989535,0.44,0.48548603
mp-999441,0.35,0.11337419
mp-1016296,0.25,0.41123426
mp-10197,0.54,0.39000922
mp-1025126,-0.17,0.13213961
mp-11872,0.38,0.5553258
mp-1339,0.23,0.4895342
mp-1497,0.28,0.3080685
mp-17177,0.32,0.009349868
mp-19871,0.29,0.27565897
mp-20305,0.28,0.7353267
mp-20777,0.25,0.15783219
mp-21019,0.39,0.07506873
mp-21844,0.19,0.2827468
mp-22149,0.28,0.30808192
mp-22894,0.39,0.35335094
mp-31337,0.31,0.61158925
mp-5419,0.35,0.26160282
mp-5564,0.25,0.53602034
mp-5652,0.31,-0.17658645
mp-567089,0.31,0.37168992
mp-570286,0.18,0.04606487
mp-571485,0.33,0.18480931
mp-571664,0.47,0.5642709
mp-5782,0.35,0.2922948
mp-631421,0.5,0.15722363
mp-6952,0.28,0.13821356
mp-754567,0.32,0.14486523
mp-770881,0.41,0.2088076
mp-7787,0.32,0.1296966
mp-8253,0.27,0.19410132
mp-862901,0.36,0.23728989
mp-865811,0.33,0.41035372
mp-866142,0.32,0.660032
mp-8938,0.21,0.19997995
mp-932,0.3,-0.069481775
mp-975190,0.23,0.022888243
mp-977573,0.21,0.7000834
mp-989550,0.35,0.28078812
mp-9956,0.21,0.054564282
mp-1009769,0.27,-0.5483912
mp-1018764,0.18,0.42687106
mp-1024954,0.21,0.20145266
mp-1025193,0.27,0.17215799
mp-11272,0.3,0.3739652
mp-11531,0.32,0.40733373
mp-1187,0.35,0.2822705
mp-1189,0.23,0.19648258
mp-22446,0.26,0.010438696
mp-2773,0.25,0.7229494
mp-2906,0.22,0.15826692
mp-30655,0.3,0.53200656
mp-30746,0.33,-1.5347182
mp-30800,0.33,-0.045031056
mp-31120,0.29,0.08610438
mp-3466,0.22,0.15329792
mp-5222,0.32,-0.0069518834
mp-562809,0.26,0.08127044
mp-567629,0.33,0.38021457
mp-567747,0.29,-0.123245075
mp-568901,0.31,0.18998335
mp-570896,0.38,0.43445188
mp-572283,0.3,0.365125
mp-657,0.3,0.30439347
mp-7232,0.31,0.4755835
mp-850,0.32,0.28093427
mp-864618,0.37,0.3275668
mp-867196,0.39,0.40997076
mp-8790,0.29,0.25237882
mp-972296,1.5,0.086186066
mp-974613,2.42,0.66025263
mp-977207,0.39,0.06643109
mp-977436,0.35,0.139719
mp-977552,4.24,0.42101687
mp-983590,0.28,0.2372285
mp-986716,0.31,0.5917351
mp-9946,0.29,0.2476614
mvc-15521,0.42,0.13189797
mp-10052,0.27,0.47503728
mp-1014316,0.86,-3.263884
mp-1016871,0.37,0.15109004
mp-1017631,0.5,0.2711528
mp-1024993,0.28,0.08845942
mp-11307,0.3,0.10074256
mp-11503,0.57,0.9245855
mp-16259,0.2,0.03064099
mp-23300,0.25,-1.6832873
mp-2558,0.28,0.034613237
mp-2760,0.22,-0.9306392
mp-28795,0.29,0.24904881
mp-2960,0.31,0.22712694
mp-3359,0.27,0.32716113
mp-568121,0.22,-0.0046400875
mp-569522,0.17,0.2107629
mp-571270,0.21,0.26776505
mp-600124,0.32,0.34682715
mp-694,0.2,0.37025446
mp-7189,0.31,0.23698215
mp-756034,0.23,0.06293069
mp-776,0.33,0.018194735
mp-8073,0.39,0.218381
mp-862884,0.33,0.27379024
mp-864954,0.2,0.0676031
mp-864982,0.25,0.4965996
mp-865361,0.37,0.14459418
mp-872,0.26,0.06424405
mp-8874,0.18,0.13732938
mp-974973,0.29,0.19805901
mp-978277,0.33,0.6775528
mp-982393,0.31,0.331334
mp-1009646,0.54,0.41211754
mp-1029750,0.26,0.5292871
mp-11351,0.3,0.46541095
mp-1208,0.2,0.18855594
mp-16497,0.32,0.21383695
mp-19366,0.34,0.24904852
mp-19435,0.34,0.14076562
mp-1948,0.39,0.47875142
mp-20552,0.31,0.18038921
mp-22418,0.35,-0.10897724
mp-2466,0.33,0.51687044
mp-2536,0.32,0.36762393
mp-2797,0.33,0.26083332
mp-30566,0.44,0.22909893
mp-4823,0.31,0.5497045
mp-568631,0.24,0.5217491
mp-631503,0.37,0.30428356
mp-768197,0.23,-0.033008054
mp-8255,0.14,0.15557395
mp-861953,0.41,0.3642838
mp-862713,0.34,0.076199695
mp-864901,0.36,0.38223094
mp-865430,0.25,0.59348017
mp-865494,0.31,0.03734429
mp-867221,0.29,0.033654675
mp-867816,0.31,0.32716274
mp-8800,0.34,0.25020188
mp-9756,0.33,0.14884315
mp-978293,0.39,0.66332734
mp-981397,0.28,0.3042397
mp-9918,0.26,0.25342894
mp-999550,0.34,-0.11683205
mp-12602,0.27,0.31233317
mp-1651,0.38,0.07334314
mp-18732,0.3,0.5570553
mp-2083,0.35,-0.0018636733
mp-24292,-0.05,0.47853887
mp-306,0.1,0.27744353
mp-3503,0.18,0.3438018
mp-5135,0.23,0.22915246
mp-540584,0.35,0.096189305
mp-568607,0.19,0.1888132
mp-656887,0.27,0.28513587
mp-685055,0.3,0.3706414
mp-7002,0.21,0.037315503
mp-761293,0.36,0.18835442
mp-862879,0.5,0.2675013
mp-864640,0.3,0.033619925
mp-864742,0.51,0.5243954
mp-867191,0.34,0.3189854
mp-9481,0.22,0.082252815
mp-961652,0.29,1.2883714
mp-973415,0.35,0.34439272
mp-975106,0.25,0.4287287
mp-977571,0.55,0.26538628
mp-982070,0.28,-0.3652619
mp-1234,0.2,0.19894119
mp-13082,0.31,0.12556316
mp-1774,0.14,0.14043556
mp-20358,0.39,0.4713667
mp-21316,0.29,0.038861766
mp-23259,0.2,0.05786024
mp-24723,0.37,0.3032784
mp-2661,0.22,0.3187133
mp-27253,0.3,0.25694156
mp-28896,0.34,0.009853676
mp-3155,0.22,0.18339653
mp-32811,0.35,0.24696429
mp-4109,0.28,0.1798061
mp-542569,0.28,0.3811195
mp-552738,0.26,0.22859167
mp-562100,0.24,0.01021038
mp-567278,0.23,0.3092841
mp-567558,0.37,0.24220763
mp-571619,0.3,0.33028883
mp-615141,0.28,0.18128358
mp-7186,0.28,0.25587177
mp-7187,0.34,0.48853922
mp-8074,0.42,0.2751928
mp-864921,0.31,0.5659827
mp-867210,0.21,0.3107503
mp-867799,0.26,0.43256277
mp-8843,0.36,-0.09396301
mp-973068,0.31,0.35684514
mp-975609,1.32,0.4038015
mp-977546,0.28,0.2588256
mp-984772,0.33,0.15792696
mp-989533,0.36,0.4302686
mp-995181,0.26,0.46918708
mp-1001783,0.24,0.1031688
mp-1002230,0.46,-0.088480905
mp-1019564,0.14,-1.0630914
mp-1025191,0.3,0.28351307
mp-11239,0.31,0.21267377
mp-11275,0.21,0.24227048
mp-11652,0.17,0.30039734
mp-12669,0.28,0.256099
mp-16506,0.16,0.14469807
mp-1854,0.31,0.48608333
mp-18922,0.33,0.119026765
mp-19448,0.29,0.35101193
mp-22211,0.81,0.43133003
mp-23791,0.29,0.5100296
mp-27276,0.35,0.40969878
mp-27519,0.24,0.11488755
mp-2772,0.19,0.49031484
mp-30031,0.23,-0.09576358
mp-30738,0.3,0.29984272
mp-31368,0.36,0.17922951
mp-31402,0.34,0.1442783
mp-321,0.33,0.3997677
mp-4009,0.34,0.060641184
mp-4367,0.35,0.11020528
mp-552663,0.29,-0.079273835
mp-567484,0.28,-0.13515913
mp-568337,0.4,0.37292337
mp-635966,0.26,0.082022294
mp-674158,0.6,0.41789347
mp-7263,0.14,0.11448605
mp-743,0.27,0.65068597
mp-754969,0.2,0.19433899
mp-755959,0.28,0.28687292
mp-7977,0.28,0.23236619
mp-862797,0.48,0.22456436
mp-864935,0.38,0.37557673
mp-865583,0.31,0.10308342
mp-865597,0.39,0.58807683
mp-865931,0.34,0.4173602
mp-866020,0.28,0.31714255
mp-866199,0.32,0.7027411
mp-867266,0.31,0.068079814
mp-867762,0.4,0.33715975
mp-973535,1.23,0.118562624
mp-975463,0.28,0.25583822
mvc-14600,0.31,0.2040674
mvc-15843,0.2,0.18839084
mp-1018166,0.26,-0.008635402
mp-1018179,0.4,0.43907154
mp-1025324,0.33,0.4582615
mp-1025554,0.24,0.12457867
mp-15607,0.23,-0.46798623
mp-1572,0.24,0.14122738
mp-21859,0.38,0.318936
mp-22756,0.31,0.19512366
mp-22898,0.26,0.23457088
mp-29584,0.31,0.27583903
mp-458,0.32,0.5921765
mp-5075,0.23,0.2544945
mp-5288,0.26,0.2937106
mp-556076,0.28,0.081407234
mp-613,0.39,0.28016794
mp-755568,0.31,-0.06867376
mp-766,0.22,0.061537758
mp-770618,0.26,0.037984267
mp-773602,2.07,0.02769804
mp-861600,0.28,0.3774491
mp-862622,0.31,0.15394096
mp-864715,0.29,0.32042438
mp-864951,0.26,0.34982634
mp-865211,0.33,0.24383913
mp-867771,0.39,0.18976258
mp-9672,0.23,0.10110937
mp-975788,0.35,0.37868148
mp-982381,0.4,-0.016650692
mp-985587,0.46,0.5100567
mp-989575,0.13,0.44517267
mvc-11697,0.31,0.09583615
mvc-13470,0.09,0.28641993
mp-1018013,0.43,0.6137813
mp-1022494,0.21,0.41273445
mp-10247,0.3,0.24201582
mp-1039147,0.31,-1.7640972
mp-11714,0.16,-0.06755562
mp-11822,0.23,0.37091202
mp-12710,0.34,0.41449326
mp-1315,0.22,-0.021821946
mp-13174,0.49,0.14046048
mp-20521,0.48,0.28907627
mp-22289,0.3,-0.01828663
mp-2243,0.27,-0.22026514
mp-2697,0.27,0.061173603
mp-27863,0.21,0.07790963
mp-29327,0.17,0.15795715
mp-3534,0.26,0.3073824
mp-4002,0.25,-0.09477797
mp-470,0.25,0.26406246
mp-5501,0.31,0.05934842
mp-567767,0.32,-0.0043864846
mp-570050,0.2,0.22100441
mp-571651,0.26,0.5770117
mp-607475,0.25,0.4140212
mp-629458,0.09,0.1652854
mp-631564,-3.06,0.08476235
mp-697030,0.21,0.261281
mp-715553,0.27,0.02234976
mp-731,0.34,0.43789643
mp-7639,0.25,0.17334376
mp-782035,0.22,0.15678643
mp-863711,0.35,0.27617043
mp-865640,0.28,0.05615045
mp-867144,0.33,0.24220069
mp-972285,0.17,0.048593834
mp-998964,0.26,0.077920005
mp-999132,0.25,0.009197801
mp-1001828,0.69,0.3443975
mp-1008491,1.24,0.30490196
mp-1016826,0.48,0.047427937
mp-10183,0.34,1.1264209
mp-1023193,0.26,0.430901
mp-1025461,0.31,0.19608243
mp-10550,0.2,0.25889152
mp-11695,0.35,0.24920867
mp-12572,0.45,0.06812079
mp-126,0.41,0.37509102
mp-12802,0.35,0.3110798
mp-12867,0.25,0.2947244
mp-1773,0.18,0.5641444
mp-18962,0.27,0.22478943
mp-19880,0.19,0.036198422
mp-21048,0.18,0.077663615
mp-23714,0.23,0.4995473
mp-2732,0.34,-1.3811707
mp-29066,0.24,0.13323908
mp-30815,0.32,0.39005768
mp-4354,0.34,0.20858021
mp-4908,0.28,0.2560869
mp-4953,0.28,0.36477995
mp-535,0.37,0.1263115
mp-568,0.25,0.25187212
mp-631299,0.49,0.18269728
mp-637575,0.21,0.17873983
mp-673171,1.14,1.0990524
mp-754046,0.37,0.27110785
mp-754495,0.33,0.057971105
mp-754812,0.32,0.13921414
mp-7725,0.3,0.6653609
mp-7907,0.24,0.32748932
mp-862371,0.32,0.27522355
mp-862926,-1.56,0.38381892
mp-864889,0.33,0.59610146
mp-867137,0.3,0.2149115
mp-962068,0.43,-1.0888916
mp-971739,0.39,0.12115614
mp-972536,0.38,0.39115053
mp-973778,0.53,0.31870657
mp-1006057,0.32,0.1877505
mp-1019109,0.29,0.16989438
mp-1025113,0.34,0.21625476
mp-1057,0.23,0.40274453
mp-11222,0.26,0.37620908
mp-1153,0.18,-0.0035616308
mp-23038,0.31,0.5457418
mp-2863,0.33,0.24645983
mp-36864,0.21,0.13838659
mp-496,0.28,0.1159976
mp-569788,0.24,-0.008788168
mp-756490,0.25,0.06533198
mp-7723,-0.6,0.11792846
mp-8528,0.27,0.26397735
mp-861955,0.28,0.2562074
mp-8632,0.55,0.36362302
mp-865096,0.23,0.29053056
mp-865743,0.36,0.19224666
mp-867225,0.49,0.4319582
mp-973270,0.36,0.4518749
mp-10055,0.25,0.36511666
mp-11401,0.26,0.4017164
mp-11460,0.33,0.6759539
mp-12268,0.34,0.04096012
mp-20225,0.34,0.7226387
mp-21040,0.26,0.3293413
mp-21043,0.33,0.1154093
mp-2226,0.35,-0.02842839
mp-2568,0.58,0.7502649
mp-3108,0.26,0.38924313
mp-3648,0.5,0.30015987
mp-4091,0.28,0.16740577
mp-4613,0.24,0.25395662
mp-4895,0.26,0.06305714
mp-505296,0.15,0.24091844
mp-549709,0.29,0.18416522
mp-556548,0.27,0.3130725
mp-5597,0.16,0.3549521
mp-570018,0.25,0.35080183
mp-6179,0.27,0.23912655
mp-631479,0.34,-0.21577032
mp-631572,4.87,0.30468774
mp-640266,0.3,0.2013536
mp-7204,0.3,0.22854482
mp-753911,0.3,0.15279712
mp-7898,0.36,0.32886118
mp-8370,0.37,0.18300365
mp-864916,0.3,0.53406775
mp-865356,0.23,0.21746765
mp-865901,0.26,0.2970041
mp-865984,0.36,0.18290137
mp-866082,0.38,0.27434832
mp-866186,0.29,0.33843637
mp-867756,0.35,0.14524846
mp-8846,0.27,0.25541246
mp-979465,0.34,0.28902012
mp-984722,0.64,0.06044282
mp-1001916,0.31,0.25236195
mp-1013702,0.29,0.28998303
mp-1014251,0.3,0.22131859
mp-1017581,0.86,0.21160026
mp-1025441,0.24,0.10981105
mp-10662,0.84,0.6834023
mp-11454,0.32,1.8707219
mp-11973,0.37,0.3049721
mp-12283,0.31,0.29225457
mp-1269,0.31,0.16193123
mp-15999,0.27,0.10901676
mp-18829,0.33,0.30740649
mp-2033,0.33,0.41941804
mp-21855,0.26,0.23807333
mp-22513,0.36,0.31674594
mp-27719,0.39,0.2747683
mp-27932,0.18,0.13813998
mp-29964,0.28,0.21828298
mp-3372,0.28,0.20546211
mp-510589,0.34,0.19624923
mp-555296,0.32,0.028512582
mp-690760,0.38,0.83945924
mp-690789,0.17,0.4558487
mp-7476,0.25,0.22939013
mp-753490,0.28,0.4932381
mp-864937,0.28,0.39849162
mp-865080,-0.3,0.36794466
mp-865241,0.31,0.22320448
mp-865608,0.41,0.2494831
mp-9744,0.32,1.4912397
mp-975972,0.25,0.21530347
mp-978527,0.34,0.34773988
mp-979955,0.26,0.55648166
mp-985281,0.33,-1.0761799
mp-989405,0.26,0.46745676
mp-999249,0.42,0.22871648
mp-10030,0.38,0.58950096
mp-1014214,-28.01,-4.2455406
mp-1016873,0.23,-0.08952291
mp-1017511,0.38,-0.20513648
mp-1018941,0.29,0.20565532
mp-10244,0.26,0.27184147
mp-1025413,0.27,0.16838469
mp-11526,0.28,0.366287
mp-11839,0.3,0.30835748
mp-1245,0.15,0.41401923
mp-12593,0.3,0.43345934
mp-13118,0.32,0.3911366
mp-19027,0.24,0.14864983
mp-1939,0.33,0.31992805
mp-24417,0.19,0.28082013
mp-29638,0.33,0.087106034
mp-31141,0.82,0.16439657
mp-3428,0.5,0.36942083
mp-5090,0.21,0.5201169
mp-510268,0.38,0.27438658
mp-568347,0.24,0.17769007
mp-571638,0.28,0.471893
mp-5933,0.27,0.17106472
mp-627439,0.26,0.28719038
mp-631429,0.28,1.1972092
mp-7922,0.16,0.15719111
mp-82,0.38,0.4699465
mp-865884,0.32,0.29686397
mp-867130,0.25,0.0628676
mp-867829,0.3,0.40506643
mp-867849,0.38,0.18504475
mp-867853,0.5,0.42316484
mp-974458,0.36,0.0066272765
mp-977421,0.38,0.31215447
mp-978652,0.18,0.4836458
mp-9839,0.24,0.3555169
mp-984544,0.33,0.24856888
mp-989566,0.43,0.36158448
mp-1008526,0.23,0.747708
mp-1008728,0.33,0.5168084
mp-1009819,0.42,0.22927152
mp-1017563,0.58,-0.0792782
mp-1025351,0.23,0.7707032
mp-10633,-2.39,0.110341206
mp-13513,0.28,0.3066759
mp-13679,0.25,0.10151549
mp-16261,0.25,0.2883752
mp-1779,0.23,-0.39741492
mp-18167,0.28,0.27001423
mp-20817,0.27,0.2793901
mp-21400,0.36,0.098327205
mp-21418,0.39,0.047043905
mp-27468,0.26,0.2638889
mp-27904,0.16,0.13784914
mp-28364,0.33,0.28062934
mp-29025,0.25,0.21726309
mp-30650,0.27,0.06320833
mp-3196,0.3,0.08695556
mp-505042,0.3,0.35773706
mp-5353,0.26,0.25758833
mp-541753,0.39,0.36837512
mp-545974,0.36,0.33095372
mp-567809,0.36,0.5298877
mp-631540,0.71,-0.37596282
mp-643,0.3,0.9437638
mp-776216,0.29,0.4331017
mp-8300,0.26,0.12867393
mp-862695,0.25,0.28379333
mp-865234,0.34,0.25838184
mp-865443,1.06,0.34470618
mp-867798,0.44,0.4753915
mp-867925,0.28,0.26046836
mp-979234,0.28,0.21222974
mp-983236,0.36,0.31412983
mp-985296,0.35,0.63566273
mp-999266,0.23,0.11838935
mp-1007730,0.29,0.5479472
mp-1025155,0.29,0.06671755
mp-11445,0.24,0.47520494
mp-12411,0.18,0.45007062
mp-1387,0.47,0.41685456
mp-1629,0.45,0.0034462959
mp-16828,0.25,0.34274375
mp-1852,0.21,0.2078933
mp-18848,0.31,0.20268969
mp-19791,0.25,0.113255605
mp-20689,0.22,0.27174932
mp-2102,0.2,0.25919175
mp-21493,0.26,-0.59703064
mp-23033,0.26,0.3342052
mp-24154,0.3,-0.5129064
mp-27769,0.32,0.19339077
mp-30603,0.32,0.11061685
mp-37473,0.28,-0.0018551648
mp-4088,0.23,0.11409943
mp-505822,0.32,0.2534719
mp-541365,0.17,0.3912959
mp-556041,0.29,0.078289375
mp-571195,0.28,0.2496951
mp-590,0.34,0.32271308
mp-5983,0.27,0.11800106
mp-712,0.29,0.6327102
mp-862373,0.44,0.029329404
mp-8648,0.25,0.37992483
mp-865588,0.32,0.47896594
mp-973940,0.37,0.3100112
mp-978490,0.35,0.22124876
mp-980054,0.41,0.47256082
mp-981311,0.44,0.23246215
mp-989402,0.44,0.38264441
mp-998860,-7.22,-0.15310425
mvc-14411,0.25,0.21655203
mp-1008986,0.66,-1.9381589
mp-1009545,0.32,0.12843959
mp-10180,0.32,0.117455795
mp-10256,0.24,0.27656466
mp-10289,0.22,-0.46029812
mp-1029711,0.34,0.22761504
mp-10685,1.71,0.15328394
mp-12648,0.09,0.18596415
mp-1468,0.3,0.5068335
mp-1690,0.15,0.36565566
mp-19365,0.31,-0.09879567
mp-19800,0.29,0.18623357
mp-23305,0.26,0.2058868
mp-2341,0.22,0.4126523
mp-2563,0.17,0.08159973
mp-2784,0.02,0.27262175
mp-4529,0.29,0.055322334
mp-4549,0.35,0.4822905
mp-631417,0.48,0.1140476
mp-634859,0.29,-2.8011577
mp-64,0.18,0.25134778
mp-693,0.39,0.3420593
mp-761415,0.3,0.37259823
mp-771359,0.34,0.43529236
mp-7814,0.21,0.09995817
mp-8017,0.3,0.3234188
mp-8281,0.25,0.21487428
mp-8452,0.18,0.088470325
mp-8456,0.32,0.496535
mp-866088,0.29,0.36096793
mp-867135,0.57,0.42549878
mp-9127,0.27,0.45983255
mp-974457,0.34,0.16433553
mp-978624,0.39,0.10675727
mp-979429,0.37,0.38832903
mp-982017,0.35,0.4078617
mp-983359,0.53,0.270428
mp-9967,0.21,0.12525253
mp-999308,0.37,-0.23587582
mvc-11438,0.33,-0.045503467
mp-1021503,0.28,0.27122855
mp-1025517,0.24,0.5388725
mp-1291,0.34,0.24360357
mp-1299,0.35,1.0192925
mp-13446,0.36,0.036182925
mp-16250,0.37,0.41158128
mp-16905,0.27,0.08735351
mp-173,0.23,-0.06626959
mp-20567,0.32,0.49174863
mp-2210,0.38,0.34737927
mp-2305,0.22,0.85771984
mp-23729,0.2,0.4094293
mp-23737,0.16,0.3483811
mp-2724,0.24,0.42993677
mp-2752,0.35,0.33767277
mp-3469,0.32,0.5092013
mp-365,0.21,0.27282268
mp-3934,0.3,0.1528401
mp-4590,0.3,-0.09918132
mp-505515,0.34,0.1652395
mp-566131,0.17,0.044296846
mp-569785,0.4,0.50346214
mp-581024,0.24,0.37931782
mp-637771,0.32,0.24429624
mp-865803,0.3,0.3434673
mp-9568,0.14,0.2772774
mp-977549,0.31,0.23089771
mp-978500,0.33,0.47557545
mp-982734,0.34,0.3393314
mp-1025190,0.3,0.29138696
mp-1025222,0.35,0.123312935
mp-1029375,0.39,0.5429628
mp-1029610,0.26,0.4945963
mp-10873,0.41,0.4134981
mp-11466,0.44,-0.04566574
mp-13136,0.32,0.07571806
mp-13925,-0.82,0.40422142
